cell_id,longitude,latitude,stress_score,urbanization_component,vegetation_component,water_component,evidence_strength,stress_quartile,rank
C_063_129,79.362607,13.211658,0.1043,0.2547,0.0582,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5402
C_048_087,78.985315,13.346405,0.1042,0.1241,0.1885,0.0,Baseline / Low,Q1: Lower Relative Stress,5403
C_042_098,79.084129,13.400304,0.1039,0.0336,0.1103,0.1677,Baseline / Low,Q1: Lower Relative Stress,5404
C_080_051,78.661921,13.058944,0.1039,0.0842,0.1609,0.0665,Baseline / Low,Q1: Lower Relative Stress,5405
C_069_090,79.012264,13.157759,0.1039,0.0683,0.0663,0.1772,Baseline / Low,Q1: Lower Relative Stress,5406
C_026_075,78.877517,13.544034,0.1038,0.0464,0.1712,0.0937,Baseline / Low,Q1: Lower Relative Stress,5407
C_051_078,78.904466,13.319455,0.1038,0.0265,0.0661,0.2188,Low (Single Evidence Family),Q1: Lower Relative Stress,5408
C_060_085,78.967348,13.238607,0.1038,0.1948,0.112,0.0046,Baseline / Low,Q1: Lower Relative Stress,5409
C_033_033,78.500224,13.481152,0.1037,0.031,0.2601,0.0199,Low (Single Evidence Family),Q1: Lower Relative Stress,5410
C_020_088,78.994298,13.597933,0.1036,0.0294,0.1484,0.133,Baseline / Low,Q1: Lower Relative Stress,5411
C_046_094,79.048197,13.364371,0.1036,0.0532,0.1544,0.1032,Baseline / Low,Q1: Lower Relative Stress,5412
C_106_035,78.518191,12.825382,0.1035,0.0364,0.1002,0.1739,Baseline / Low,Q1: Lower Relative Stress,5413
C_064_076,78.8865,13.202674,0.1035,0.0602,0.1251,0.1251,Baseline / Low,Q1: Lower Relative Stress,5414
C_038_073,78.85955,13.436236,0.1034,0.2009,0.1093,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5415
C_107_025,78.428359,12.816399,0.1034,0.0966,0.1457,0.0678,Baseline / Low,Q1: Lower Relative Stress,5416
C_060_106,79.155994,13.238607,0.1034,0.0275,0.162,0.1208,Baseline / Low,Q1: Lower Relative Stress,5417
C_016_071,78.841584,13.633866,0.1033,0.091,0.1546,0.0644,Baseline / Low,Q1: Lower Relative Stress,5418
C_070_055,78.697854,13.148776,0.1033,0.0713,0.1891,0.0494,Baseline / Low,Q1: Lower Relative Stress,5419
C_078_059,78.733786,13.07691,0.1033,0.0571,0.2336,0.0193,Low (Single Evidence Family),Q1: Lower Relative Stress,5420
C_058_098,79.084129,13.256573,0.1033,0.1125,0.1963,0.001,Baseline / Low,Q1: Lower Relative Stress,5421
C_072_056,78.706837,13.130809,0.1032,0.119,0.19,0.0007,Baseline / Low,Q1: Lower Relative Stress,5422
C_063_122,79.299725,13.211658,0.1032,0.1624,0.1278,0.0193,Baseline / Low,Q1: Lower Relative Stress,5423
C_080_098,79.084129,13.058944,0.1031,0.0291,0.0749,0.2053,Low (Single Evidence Family),Q1: Lower Relative Stress,5424
C_057_075,78.877517,13.265557,0.103,0.0898,0.2109,0.0082,Low (Single Evidence Family),Q1: Lower Relative Stress,5425
C_031_081,78.931416,13.499119,0.103,0.1868,0.1181,0.0039,Baseline / Low,Q1: Lower Relative Stress,5426
C_048_143,79.49448,13.346405,0.1029,0.2062,0.0292,0.0733,Low (Single Evidence Family),Q1: Lower Relative Stress,5427
C_072_042,78.581073,13.130809,0.1028,0.0092,0.0142,0.2849,Low (Single Evidence Family),Q1: Lower Relative Stress,5428
C_126_029,78.464292,12.645719,0.1028,0.1023,0.0412,0.165,Baseline / Low,Q1: Lower Relative Stress,5429
C_027_070,78.832601,13.535051,0.1025,0.0533,0.2542,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5430
C_047_079,78.913449,13.355388,0.1025,0.0696,0.1558,0.0822,Baseline / Low,Q1: Lower Relative Stress,5431
C_057_073,78.85955,13.265557,0.1024,0.0648,0.1266,0.1159,Baseline / Low,Q1: Lower Relative Stress,5432
C_055_061,78.751753,13.283523,0.1024,0.0961,0.2112,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5433
C_047_150,79.557362,13.355388,0.1023,0.1245,0.1665,0.0158,Baseline / Low,Q1: Lower Relative Stress,5434
C_038_137,79.440581,13.436236,0.1023,0.0614,0.1628,0.0829,Baseline / Low,Q1: Lower Relative Stress,5435
C_064_071,78.841584,13.202674,0.1023,0.0772,0.2295,0.0003,Low (Single Evidence Family),Q1: Lower Relative Stress,5436
C_044_126,79.335658,13.382338,0.1023,0.0951,0.1636,0.0481,Baseline / Low,Q1: Lower Relative Stress,5437
C_058_068,78.814635,13.256573,0.1022,0.1093,0.1967,0.0007,Baseline / Low,Q1: Lower Relative Stress,5438
C_050_120,79.281759,13.328439,0.1022,0.0646,0.1257,0.1163,Baseline / Low,Q1: Lower Relative Stress,5439
C_040_122,79.299725,13.41827,0.1022,0.1284,0.1272,0.0511,Baseline / Low,Q1: Lower Relative Stress,5440
C_052_079,78.913449,13.310472,0.1022,0.0653,0.0412,0.2001,Low (Single Evidence Family),Q1: Lower Relative Stress,5441
C_061_126,79.335658,13.229624,0.1022,0.0636,0.1227,0.1205,Baseline / Low,Q1: Lower Relative Stress,5442
C_044_076,78.8865,13.382338,0.102,0.1154,0.1898,0.0007,Baseline / Low,Q1: Lower Relative Stress,5443
C_069_094,79.048197,13.157759,0.1019,0.1218,0.0506,0.1333,Baseline / Low,Q1: Lower Relative Stress,5444
C_025_081,78.931416,13.553017,0.1019,0.0272,0.163,0.1156,Baseline / Low,Q1: Lower Relative Stress,5445
C_116_012,78.311578,12.735551,0.1019,0.1101,0.0428,0.1526,Baseline / Low,Q1: Lower Relative Stress,5446
C_080_052,78.670904,13.058944,0.1019,0.0617,0.1321,0.112,Baseline / Low,Q1: Lower Relative Stress,5447
C_118_039,78.554123,12.717584,0.1018,0.0854,0.2199,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5448
C_116_036,78.527174,12.735551,0.1018,0.1642,0.1402,0.001,Baseline / Low,Q1: Lower Relative Stress,5449
C_054_169,79.728042,13.292506,0.1015,0.0019,0.0109,0.2918,Low (Single Evidence Family),Q1: Lower Relative Stress,5450
C_066_063,78.769719,13.184708,0.1014,0.0641,0.1704,0.0698,Baseline / Low,Q1: Lower Relative Stress,5451
C_065_103,79.129045,13.193691,0.1014,0.0615,0.0679,0.1749,Baseline / Low,Q1: Lower Relative Stress,5452
C_049_108,79.173961,13.337422,0.1013,0.0812,0.0848,0.1379,Baseline / Low,Q1: Lower Relative Stress,5453
C_076_069,78.823618,13.094877,0.1013,0.0832,0.1778,0.0429,Baseline / Low,Q1: Lower Relative Stress,5454
C_039_121,79.290742,13.427253,0.1012,0.0314,0.135,0.1372,Baseline / Low,Q1: Lower Relative Stress,5455
C_111_012,78.311578,12.780466,0.1012,0.1037,0.091,0.1091,Baseline / Low,Q1: Lower Relative Stress,5456
C_045_069,78.823618,13.373354,0.1012,0.1219,0.1208,0.0609,Baseline / Low,Q1: Lower Relative Stress,5457
C_111_020,78.383443,12.780466,0.1012,0.0473,0.1031,0.1533,Baseline / Low,Q1: Lower Relative Stress,5458
C_108_033,78.500224,12.807416,0.1011,0.0949,0.1786,0.0298,Baseline / Low,Q1: Lower Relative Stress,5459
C_023_062,78.760736,13.570984,0.101,0.0666,0.1544,0.0822,Baseline / Low,Q1: Lower Relative Stress,5460
C_061_111,79.20091,13.229624,0.1009,0.0558,0.1992,0.0478,Baseline / Low,Q1: Lower Relative Stress,5461
C_026_100,79.102096,13.544034,0.1008,0.064,0.1607,0.0776,Baseline / Low,Q1: Lower Relative Stress,5462
C_120_030,78.473275,12.699618,0.1008,0.0899,0.2124,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5463
C_052_089,79.003281,13.310472,0.1008,0.0853,0.105,0.112,Baseline / Low,Q1: Lower Relative Stress,5464
C_033_065,78.787685,13.481152,0.1007,0.1183,0.169,0.0147,Baseline / Low,Q1: Lower Relative Stress,5465
C_028_100,79.102096,13.526068,0.1007,0.0637,0.1784,0.0599,Baseline / Low,Q1: Lower Relative Stress,5466
C_075_078,78.904466,13.10386,0.1006,0.068,0.1132,0.1205,Baseline / Low,Q1: Lower Relative Stress,5467
C_102_037,78.536157,12.861315,0.1006,0.0198,0.0607,0.2214,Low (Single Evidence Family),Q1: Lower Relative Stress,5468
C_048_066,78.796668,13.346405,0.1005,0.0773,0.1974,0.0269,Baseline / Low,Q1: Lower Relative Stress,5469
C_077_079,78.913449,13.085893,0.1004,0.0901,0.1632,0.0478,Baseline / Low,Q1: Lower Relative Stress,5470
C_049_082,78.940399,13.337422,0.1004,0.1185,0.1241,0.0586,Baseline / Low,Q1: Lower Relative Stress,5471
C_024_075,78.877517,13.562001,0.1004,0.0216,0.1056,0.1739,Baseline / Low,Q1: Lower Relative Stress,5472
C_039_060,78.742769,13.427253,0.1003,0.0708,0.2286,0.0013,Low (Single Evidence Family),Q1: Lower Relative Stress,5473
C_031_061,78.751753,13.499119,0.1003,0.0999,0.1906,0.0105,Baseline / Low,Q1: Lower Relative Stress,5474
C_053_071,78.841584,13.301489,0.1003,0.0862,0.1369,0.0779,Baseline / Low,Q1: Lower Relative Stress,5475
C_028_062,78.760736,13.526068,0.1003,0.1131,0.1611,0.0269,Baseline / Low,Q1: Lower Relative Stress,5476
C_043_114,79.22786,13.391321,0.1001,0.1041,0.0786,0.1176,Baseline / Low,Q1: Lower Relative Stress,5477
C_020_100,79.102096,13.597933,0.1,0.0745,0.1519,0.0737,Baseline / Low,Q1: Lower Relative Stress,5478
C_044_065,78.787685,13.382338,0.0999,0.0894,0.2085,0.002,Low (Single Evidence Family),Q1: Lower Relative Stress,5479
C_052_077,78.895483,13.310472,0.0998,0.0581,0.0595,0.1818,Baseline / Low,Q1: Lower Relative Stress,5480
C_066_130,79.37159,13.184708,0.0997,0.1209,0.0928,0.0855,Baseline / Low,Q1: Lower Relative Stress,5481
C_043_145,79.512446,13.391321,0.0997,0.1115,0.1503,0.0374,Baseline / Low,Q1: Lower Relative Stress,5482
C_034_069,78.823618,13.472169,0.0996,0.1359,0.1622,0.0007,Baseline / Low,Q1: Lower Relative Stress,5483
C_041_060,78.742769,13.409287,0.0996,0.1151,0.1774,0.0062,Baseline / Low,Q1: Lower Relative Stress,5484
C_043_137,79.440581,13.391321,0.0995,0.072,0.1299,0.0966,Baseline / Low,Q1: Lower Relative Stress,5485
C_078_105,79.147011,13.07691,0.0994,0.1739,0.1064,0.018,Baseline / Low,Q1: Lower Relative Stress,5486
C_063_079,78.913449,13.211658,0.0994,0.1165,0.1187,0.0629,Baseline / Low,Q1: Lower Relative Stress,5487
C_110_038,78.54514,12.789449,0.0993,0.0435,0.1171,0.1372,Baseline / Low,Q1: Lower Relative Stress,5488
C_068_050,78.652938,13.166742,0.0993,0.1317,0.1642,0.002,Baseline / Low,Q1: Lower Relative Stress,5489
C_061_082,78.940399,13.229624,0.0992,0.0317,0.0584,0.2073,Low (Single Evidence Family),Q1: Lower Relative Stress,5490
C_069_095,79.05718,13.157759,0.0992,0.0524,0.2153,0.0298,Low (Single Evidence Family),Q1: Lower Relative Stress,5491
C_065_085,78.967348,13.193691,0.0991,0.0341,0.071,0.1922,Baseline / Low,Q1: Lower Relative Stress,5492
C_054_071,78.841584,13.292506,0.099,0.0995,0.1043,0.093,Baseline / Low,Q1: Lower Relative Stress,5493
C_034_085,78.967348,13.472169,0.099,0.1742,0.1227,0.0,Baseline / Low,Q1: Lower Relative Stress,5494
C_024_083,78.949382,13.562001,0.0989,0.0446,0.0922,0.1598,Baseline / Low,Q1: Lower Relative Stress,5495
C_068_074,78.868534,13.166742,0.0989,0.0704,0.1418,0.0845,Baseline / Low,Q1: Lower Relative Stress,5496
C_037_081,78.931416,13.44522,0.0988,0.1686,0.1272,0.0007,Baseline / Low,Q1: Lower Relative Stress,5497
C_047_080,78.922433,13.355388,0.0987,0.0262,0.0924,0.1775,Baseline / Low,Q1: Lower Relative Stress,5498
C_054_079,78.913449,13.292506,0.0987,0.1193,0.1675,0.0092,Baseline / Low,Q1: Lower Relative Stress,5499
C_077_059,78.733786,13.085893,0.0986,0.099,0.169,0.0278,Baseline / Low,Q1: Lower Relative Stress,5500
C_062_090,79.012264,13.220641,0.0986,0.0386,0.1093,0.148,Baseline / Low,Q1: Lower Relative Stress,5501
C_045_130,79.37159,13.373354,0.0986,0.0518,0.0706,0.1736,Baseline / Low,Q1: Lower Relative Stress,5502
C_082_052,78.670904,13.040978,0.0986,0.0667,0.186,0.0432,Baseline / Low,Q1: Lower Relative Stress,5503
C_074_042,78.581073,13.112843,0.0985,0.0262,0.0525,0.2168,Low (Single Evidence Family),Q1: Lower Relative Stress,5504
C_049_098,79.084129,13.337422,0.0985,0.077,0.1237,0.0946,Baseline / Low,Q1: Lower Relative Stress,5505
C_032_078,78.904466,13.490135,0.0984,0.0988,0.1694,0.0272,Baseline / Low,Q1: Lower Relative Stress,5506
C_008_094,79.048197,13.705731,0.0984,0.083,0.1883,0.0239,Baseline / Low,Q1: Lower Relative Stress,5507
C_049_056,78.706837,13.337422,0.0984,0.086,0.1898,0.0193,Baseline / Low,Q1: Lower Relative Stress,5508
C_033_059,78.733786,13.481152,0.0983,0.1127,0.1605,0.0216,Baseline / Low,Q1: Lower Relative Stress,5509
C_059_075,78.877517,13.24759,0.0983,0.0384,0.1068,0.1497,Baseline / Low,Q1: Lower Relative Stress,5510
C_120_033,78.500224,12.699618,0.0983,0.0562,0.1333,0.1054,Baseline / Low,Q1: Lower Relative Stress,5511
C_052_124,79.317691,13.310472,0.0983,0.0793,0.0395,0.1762,Baseline / Low,Q1: Lower Relative Stress,5512
C_049_144,79.503463,13.337422,0.0983,0.1014,0.0911,0.1022,Baseline / Low,Q1: Lower Relative Stress,5513
C_064_086,78.976331,13.202674,0.0981,0.0252,0.1019,0.1673,Baseline / Low,Q1: Lower Relative Stress,5514
C_050_081,78.931416,13.328439,0.098,0.0213,0.0539,0.2188,Low (Single Evidence Family),Q1: Lower Relative Stress,5515
C_055_118,79.263792,13.283523,0.0979,0.0903,0.1496,0.0537,Baseline / Low,Q1: Lower Relative Stress,5516
C_032_076,78.8865,13.490135,0.0979,0.079,0.1432,0.0714,Baseline / Low,Q1: Lower Relative Stress,5517
C_120_031,78.482258,12.699618,0.0979,0.1517,0.142,0.0,Baseline / Low,Q1: Lower Relative Stress,5518
C_045_140,79.46753,13.373354,0.0978,0.0448,0.0414,0.2073,Low (Single Evidence Family),Q1: Lower Relative Stress,5519
C_049_067,78.805652,13.337422,0.0977,0.0783,0.2029,0.0118,Low (Single Evidence Family),Q1: Lower Relative Stress,5520
C_081_098,79.084129,13.049961,0.0977,0.0271,0.0963,0.1696,Baseline / Low,Q1: Lower Relative Stress,5521
C_057_130,79.37159,13.265557,0.0976,0.1673,0.1253,0.0,Baseline / Low,Q1: Lower Relative Stress,5522
C_070_110,79.191927,13.148776,0.0974,0.0518,0.157,0.0835,Baseline / Low,Q1: Lower Relative Stress,5523
C_037_080,78.922433,13.44522,0.0974,0.175,0.1169,0.0003,Baseline / Low,Q1: Lower Relative Stress,5524
C_056_070,78.832601,13.27454,0.0972,0.105,0.1867,0.0,Baseline / Low,Q1: Lower Relative Stress,5525
C_071_096,79.066163,13.139792,0.0972,0.0333,0.1657,0.0927,Baseline / Low,Q1: Lower Relative Stress,5526
C_033_036,78.527174,13.481152,0.0972,0.1826,0.1092,0.0,Baseline / Low,Q1: Lower Relative Stress,5527
C_061_078,78.904466,13.229624,0.0972,0.0194,0.0426,0.2296,Low (Single Evidence Family),Q1: Lower Relative Stress,5528
C_042_081,78.931416,13.400304,0.0972,0.1667,0.1249,0.0,Baseline / Low,Q1: Lower Relative Stress,5529
C_030_069,78.823618,13.508102,0.0971,0.0961,0.1949,0.0003,Baseline / Low,Q1: Lower Relative Stress,5530
C_046_144,79.503463,13.364371,0.0971,0.1714,0.1165,0.0033,Baseline / Low,Q1: Lower Relative Stress,5531
C_071_110,79.191927,13.139792,0.0971,0.1757,0.0959,0.0196,Baseline / Low,Q1: Lower Relative Stress,5532
C_062_079,78.913449,13.220641,0.097,0.0397,0.1504,0.1009,Baseline / Low,Q1: Lower Relative Stress,5533
C_110_024,78.419376,12.789449,0.097,0.082,0.1354,0.0737,Baseline / Low,Q1: Lower Relative Stress,5534
C_098_046,78.617005,12.897247,0.0969,0.0962,0.1864,0.0082,Baseline / Low,Q1: Lower Relative Stress,5535
C_044_062,78.760736,13.382338,0.0969,0.0886,0.2011,0.001,Low (Single Evidence Family),Q1: Lower Relative Stress,5536
C_041_117,79.254809,13.409287,0.0968,0.0315,0.0899,0.169,Baseline / Low,Q1: Lower Relative Stress,5537
C_040_084,78.958365,13.41827,0.0967,0.0734,0.1434,0.0734,Baseline / Low,Q1: Lower Relative Stress,5538
C_051_074,78.868534,13.319455,0.0967,0.0996,0.1893,0.0013,Baseline / Low,Q1: Lower Relative Stress,5539
C_055_059,78.733786,13.283523,0.0965,0.1036,0.1795,0.0065,Baseline / Low,Q1: Lower Relative Stress,5540
C_040_074,78.868534,13.41827,0.0965,0.1293,0.1554,0.0049,Baseline / Low,Q1: Lower Relative Stress,5541
C_067_125,79.326674,13.175725,0.0964,0.1533,0.1301,0.0059,Baseline / Low,Q1: Lower Relative Stress,5542
C_054_120,79.281759,13.292506,0.0964,0.025,0.1198,0.1444,Baseline / Low,Q1: Lower Relative Stress,5543
C_068_076,78.8865,13.166742,0.0963,0.0446,0.1597,0.0845,Baseline / Low,Q1: Lower Relative Stress,5544
C_071_045,78.608022,13.139792,0.0962,0.0271,0.0994,0.1621,Baseline / Low,Q1: Lower Relative Stress,5545
C_040_134,79.407523,13.41827,0.0961,0.085,0.1414,0.0619,Baseline / Low,Q1: Lower Relative Stress,5546
C_059_074,78.868534,13.24759,0.0961,0.0566,0.2264,0.0052,Low (Single Evidence Family),Q1: Lower Relative Stress,5547
C_078_102,79.120062,13.07691,0.0961,0.0713,0.0868,0.13,Baseline / Low,Q1: Lower Relative Stress,5548
C_039_059,78.733786,13.427253,0.096,0.0742,0.1653,0.0485,Baseline / Low,Q1: Lower Relative Stress,5549
C_054_091,79.021247,13.292506,0.0958,0.0228,0.1241,0.1405,Baseline / Low,Q1: Lower Relative Stress,5550
C_075_048,78.634972,13.10386,0.0958,0.0651,0.1626,0.0596,Baseline / Low,Q1: Lower Relative Stress,5551
C_036_075,78.877517,13.454203,0.0958,0.0427,0.1354,0.1094,Baseline / Low,Q1: Lower Relative Stress,5552
C_078_049,78.643955,13.07691,0.0957,0.0531,0.0961,0.1379,Baseline / Low,Q1: Lower Relative Stress,5553
C_117_024,78.419376,12.726567,0.0957,0.0098,0.0549,0.2224,Low (Single Evidence Family),Q1: Lower Relative Stress,5554
C_110_042,78.581073,12.789449,0.0956,0.1057,0.0895,0.0917,Baseline / Low,Q1: Lower Relative Stress,5555
C_066_127,79.344641,13.184708,0.0956,0.1069,0.0445,0.1356,Baseline / Low,Q1: Lower Relative Stress,5556
C_053_065,78.787685,13.301489,0.0953,0.0774,0.2062,0.0023,Low (Single Evidence Family),Q1: Lower Relative Stress,5557
C_060_078,78.904466,13.238607,0.0952,0.0591,0.1519,0.0747,Baseline / Low,Q1: Lower Relative Stress,5558
C_120_039,78.554123,12.699618,0.0952,0.0766,0.2083,0.0007,Low (Single Evidence Family),Q1: Lower Relative Stress,5559
C_072_092,79.03023,13.130809,0.0952,0.0205,0.0741,0.1909,Baseline / Low,Q1: Lower Relative Stress,5560
C_076_070,78.832601,13.094877,0.0951,0.0392,0.193,0.0531,Baseline / Low,Q1: Lower Relative Stress,5561
C_051_114,79.22786,13.319455,0.0949,0.0209,0.1045,0.1592,Baseline / Low,Q1: Lower Relative Stress,5562
C_048_144,79.503463,13.346405,0.0946,0.0995,0.1132,0.071,Baseline / Low,Q1: Lower Relative Stress,5563
C_024_097,79.075146,13.562001,0.0945,0.0783,0.1266,0.0786,Baseline / Low,Q1: Lower Relative Stress,5564
C_032_066,78.796668,13.490135,0.0945,0.0755,0.1393,0.0688,Baseline / Low,Q1: Lower Relative Stress,5565
C_049_065,78.787685,13.337422,0.0945,0.0608,0.2219,0.001,Low (Single Evidence Family),Q1: Lower Relative Stress,5566
C_026_090,79.012264,13.544034,0.0945,0.0532,0.1891,0.0413,Baseline / Low,Q1: Lower Relative Stress,5567
C_104_007,78.266662,12.843348,0.0944,0.0418,0.1002,0.1411,Baseline / Low,Q1: Lower Relative Stress,5568
C_036_082,78.940399,13.454203,0.0943,0.1672,0.1157,0.0,Baseline / Low,Q1: Lower Relative Stress,5569
C_042_076,78.8865,13.400304,0.0943,0.1575,0.1253,0.0,Baseline / Low,Q1: Lower Relative Stress,5570
C_047_074,78.868534,13.355388,0.0943,0.103,0.15,0.0298,Baseline / Low,Q1: Lower Relative Stress,5571
C_068_041,78.57209,13.166742,0.0942,0.0564,0.0804,0.1459,Baseline / Low,Q1: Lower Relative Stress,5572
C_058_099,79.093112,13.256573,0.0942,0.0564,0.1562,0.0701,Baseline / Low,Q1: Lower Relative Stress,5573
C_060_041,78.57209,13.238607,0.0941,0.0472,0.1875,0.0475,Baseline / Low,Q1: Lower Relative Stress,5574
C_017_092,79.03023,13.624883,0.0941,0.0338,0.2184,0.0301,Low (Single Evidence Family),Q1: Lower Relative Stress,5575
C_118_038,78.54514,12.717584,0.0941,0.0519,0.2303,0.0,Low (Single Evidence Family),Q1: Lower Relative Stress,5576
C_050_103,79.129045,13.328439,0.0941,0.0974,0.0451,0.1398,Baseline / Low,Q1: Lower Relative Stress,5577
C_068_123,79.308708,13.166742,0.094,0.1466,0.135,0.0003,Baseline / Low,Q1: Lower Relative Stress,5578
C_077_062,78.760736,13.085893,0.094,0.1052,0.1766,0.0003,Baseline / Low,Q1: Lower Relative Stress,5579
C_074_051,78.661921,13.112843,0.0939,0.0439,0.0842,0.1536,Baseline / Low,Q1: Lower Relative Stress,5580
C_017_091,79.021247,13.624883,0.0938,0.0227,0.1815,0.0773,Baseline / Low,Q1: Lower Relative Stress,5581
C_114_039,78.554123,12.753517,0.0938,0.0469,0.1209,0.1135,Baseline / Low,Q1: Lower Relative Stress,5582
C_113_037,78.536157,12.7625,0.0937,0.0333,0.1109,0.1369,Baseline / Low,Q1: Lower Relative Stress,5583
C_065_065,78.787685,13.193691,0.0936,0.0841,0.1953,0.0013,Baseline / Low,Q1: Lower Relative Stress,5584
C_048_127,79.344641,13.346405,0.0936,0.1134,0.1097,0.0576,Baseline / Low,Q1: Lower Relative Stress,5585
C_060_070,78.832601,13.238607,0.0935,0.0486,0.1815,0.0504,Baseline / Low,Q1: Lower Relative Stress,5586
C_048_072,78.850567,13.346405,0.0935,0.0754,0.204,0.001,Low (Single Evidence Family),Q1: Lower Relative Stress,5587
C_066_126,79.335658,13.184708,0.0934,0.1537,0.0459,0.0806,Baseline / Low,Q1: Lower Relative Stress,5588
C_048_123,79.308708,13.346405,0.0934,0.066,0.1107,0.1035,Baseline / Low,Q1: Lower Relative Stress,5589
C_042_092,79.03023,13.400304,0.0934,0.0617,0.1085,0.11,Baseline / Low,Q1: Lower Relative Stress,5590
C_032_080,78.922433,13.490135,0.0934,0.1637,0.1155,0.001,Baseline / Low,Q1: Lower Relative Stress,5591
C_022_065,78.787685,13.579967,0.0933,0.0576,0.0884,0.1338,Baseline / Low,Q1: Lower Relative Stress,5592
C_035_034,78.509207,13.463186,0.0933,0.0543,0.1784,0.0472,Baseline / Low,Q1: Lower Relative Stress,5593
C_106_010,78.293612,12.825382,0.0933,0.0897,0.0739,0.1163,Baseline / Low,Q1: Lower Relative Stress,5594
C_082_103,79.129045,13.040978,0.0931,0.0484,0.099,0.132,Baseline / Low,Q1: Lower Relative Stress,5595
C_040_126,79.335658,13.41827,0.0929,0.0508,0.1327,0.0953,Baseline / Low,Q1: Lower Relative Stress,5596
C_127_018,78.365477,12.636736,0.0929,0.1155,0.0904,0.073,Baseline / Low,Q1: Lower Relative Stress,5597
C_040_133,79.39854,13.41827,0.0929,0.0676,0.1585,0.0527,Baseline / Low,Q1: Lower Relative Stress,5598
